IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/moodle/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/pbx/tasks/install.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,0.3333333333333333
iiab/roles/nginx/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/transmission/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,0.5
iiab/roles/osm-vector-maps/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/kolibri/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/nodejs/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/wordpress/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/matomo/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,0.5
iiab/roles/munin/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/phpmyadmin/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/nodered/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/captiveportal/tasks/install.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,1.0
iiab/roles/internetarchive/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/mediawiki/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/mysql/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/9-local-addons/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/monit/tasks/install.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,1.0
iiab/roles/cups/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/usb_lib/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/vnstat/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/azuracast/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/www_base/tasks/main.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/www_options/tasks/main.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,1.0
iiab/roles/iiab-admin/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/jupyterhub/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/yarn/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/0-init/tasks/create_iiab_ini.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/samba/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/kalite/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/calibre/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/kiwix/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/awstats/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/pylibs/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/calibre-web/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,0.5
iiab/roles/sugarizer/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/lokole/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/gitea/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,0.5
iiab/roles/mongodb/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/sshd/tasks/install.yml_(IaC)_,1.0,0.06521739130434782,0.12244897959183672,1.0,1.0
iiab/roles/openvpn/tasks/install.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,0.3333333333333333
iiab/roles/remoteit/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/mosquitto/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/postgresql/tasks/install.yml_(IaC)_,0.6666666666666666,0.043478260869565216,0.08163265306122448,1.0,1.0
iiab/roles/nextcloud/tasks/install.yml_(IaC)_,0.3333333333333333,0.021739130434782608,0.04081632653061224,1.0,1.0
