IaC_File,Precision,Recall,Fscore,Success_rate,MRR
puppet-tp/manifests/conf.pp_(IaC)_,0.42857142857142855,0.13636363636363635,0.20689655172413793,1.0,1.0
puppet-tp/data/Debian.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/data/windows.yaml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/files/run_debug/logs_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/files/run_debug/pid_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/files/run_debug/process_ps_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/manifests/test.pp_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/spec/classes/tp_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/spec/default_facts.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/spec/defines/info_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/spec/defines/test_spec.rb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/tasks/debug.json_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/tasks/debug.sh_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/templates/run_debug.sh.epp_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/templates/run_debug/package_debug.epp_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/templates/shellvars.epp_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/templates/tp.erb_(Other)_,0.0,0.0,0.0,0.0,0.0
puppet-tp/manifests/init.pp_(IaC)_,0.2857142857142857,0.09090909090909091,0.13793103448275862,1.0,0.5
puppet-tp/manifests/dir.pp_(IaC)_,0.14285714285714285,0.045454545454545456,0.06896551724137931,1.0,1.0
puppet-tp/types/settings.pp_(IaC)_,0.2857142857142857,0.09090909090909091,0.13793103448275862,1.0,1.0
puppet-tp/manifests/install.pp_(IaC)_,0.42857142857142855,0.13636363636363635,0.20689655172413793,1.0,1.0
