IaC_File,Precision,Recall,Fscore,Success_rate,MRR
algo/roles/cloud-ec2/tasks/prompts.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
algo/Vagrantfile_(Other)_,0.0,0.0,0.0,0.0,0.0
algo/config.cfg_(Other)_,0.0,0.0,0.0,0.0,0.0
algo/library/cloudstack_zones.py_(Other)_,0.0,0.0,0.0,0.0,0.0
algo/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
algo/roles/common/tasks/ubuntu.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,1.0
algo/roles/cloud-scaleway/tasks/main.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,0.3333333333333333
algo/roles/cloud-ec2/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
algo/playbooks/cloud-pre.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
algo/roles/common/tasks/main.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,1.0
algo/roles/cloud-cloudstack/tasks/prompts.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,1.0
algo/roles/cloud-azure/tasks/venv.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
algo/roles/cloud-openstack/tasks/main.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,0.3333333333333333
algo/roles/cloud-cloudstack/tasks/main.yml_(IaC)_,0.3333333333333333,0.07692307692307693,0.125,1.0,1.0
