NB_recommended_files,Best_solution,Recommended_files,Co_modified_files,Commits_hash,PRECISION,RECALL,FSCORE,SUCCESS_RATE,MRR
"[3, 3]","[[235, 233, 227], [235, 233, 227]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[235, 248, 227], [235, 248, 227]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[233, 249, 227], [233, 249, 227]]","[['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[235, 227, 251], [235, 227, 251]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[235, 233, 227], [235, 233, 227]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[233, 227, 228], [233, 227, 228]]","[['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/keystone.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[233, 248, 227], [233, 248, 227]]","[['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/aodh.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[235, 233, 227], [235, 233, 227]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[227, 245, 387], [227, 245, 387]]","[['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/designate.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/swift/proxy.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/designate.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/swift/proxy.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[233, 227, 251], [233, 227, 251]]","[['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/nova.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[235, 249, 252], [235, 249, 252]]","[['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/manila.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/cinder.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
"[3, 3]","[[233, 249, 227], [233, 249, 227]]","[['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_'], ['puppet-tripleo/manifests/profile/base/ironic.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/ceilometer.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/heat.pp_(IaC)_']]","[['puppet-tripleo/spec/classes/tripleo_profile_base_octavia_spec.rb_(Other)_'], ['puppet-tripleo/manifests/profile/base/octavia/api.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/authtoken.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/health_manager.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/housekeeping.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/provider/ovn.pp_(IaC)_', 'puppet-tripleo/manifests/profile/base/octavia/worker.pp_(IaC)_']]","['f2233f019fa3b9188dd82db56cead88348c86969', '28b340c09bce655986b08d23339ed21a48726565']","[0.0, 0.0]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]"
